Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness,cluster,Player Name
29,62,62,325.0,3.0,1.0,3.0,2.0,185.0,83.0,41.0,30.0,63.0,47.0,17.0,35.0,23.0,44.0,40.0,43.0,54.0,45.0,64.0,55.0,52.0,55.0,80.0,64.0,80.0,23.0,61.0,62.0,26.0,37.0,60.0,55.0,73.73469387755102,66.0,62.0,7.0,14.0,11.0,7.0,15.0,569.0,59.0,0,H. Davis
21,59,68,475.0,5.0,1.0,2.0,2.0,184.0,91.0,40.0,40.0,59.0,60.0,45.0,23.0,49.0,45.0,43.0,46.0,54.0,53.0,36.0,59.0,42.0,40.0,71.0,56.0,81.0,45.0,43.0,58.0,33.0,40.0,60.0,57.0,73.73469387755102,58.0,53.0,14.0,11.0,10.0,7.0,6.0,903.0,61.0,0,L. Olivas
31,73,73,2.1,23.0,1.0,3.0,2.0,186.0,83.0,22.0,35.0,75.0,50.0,37.0,25.0,31.0,18.0,45.0,58.0,49.0,52.0,53.0,68.0,55.0,40.0,78.0,50.0,80.0,25.0,68.0,75.0,22.0,17.0,34.0,69.0,73.73469387755102,77.0,75.0,12.0,10.0,10.0,9.0,10.0,3.6,76.0,0,L. Ceppitelli
29,63,63,400.0,2.0,1.0,2.0,2.0,185.0,78.0,32.0,21.0,63.0,51.0,30.0,39.0,28.0,28.0,46.0,48.0,52.0,62.0,59.0,57.0,61.0,43.0,72.0,72.0,75.0,24.0,78.0,61.0,31.0,35.0,28.0,44.0,73.73469387755102,62.0,62.0,16.0,14.0,7.0,12.0,10.0,700.0,62.0,0,T. Davies
31,58,58,140.0,500.0,1.0,3.0,2.0,186.0,81.0,42.0,54.0,55.0,52.0,13.0,33.0,38.0,32.0,51.0,48.0,58.0,61.0,41.0,57.0,57.0,63.0,67.0,60.0,77.0,30.0,60.0,51.0,28.0,28.0,55.0,59.0,73.73469387755102,59.0,57.0,11.0,15.0,10.0,14.0,6.0,176.0,57.0,0,D. Sundaram
21,63,72,1.0,2.0,1.0,3.0,2.0,192.0,86.0,34.0,28.0,65.0,58.0,35.0,42.0,30.0,35.0,58.0,58.0,52.0,55.0,43.0,56.0,40.0,52.0,50.0,69.0,82.0,28.0,62.0,59.0,30.0,38.0,40.0,52.0,73.73469387755102,65.0,62.0,14.0,8.0,14.0,6.0,12.0,1.5,60.0,0,L. Kramer
29,64,65,550.0,700.0,1.0,2.0,2.0,187.0,87.0,46.0,28.0,64.0,56.0,32.0,49.0,32.0,28.0,53.0,55.0,43.0,39.0,31.0,58.0,52.0,64.0,80.0,63.0,83.0,25.0,67.0,61.0,18.0,36.0,32.0,61.0,73.73469387755102,63.0,61.0,14.0,7.0,9.0,14.0,12.0,784.0,64.0,0,Y. Musavu-King
28,64,66,600.0,1.0,1.0,3.0,2.0,185.0,79.0,42.0,40.0,68.0,41.0,17.0,28.0,26.0,29.0,53.0,34.0,66.0,71.0,62.0,58.0,62.0,52.0,87.0,41.0,72.0,23.0,66.0,63.0,30.0,39.0,25.0,63.0,73.73469387755102,71.0,70.0,10.0,8.0,6.0,12.0,8.0,795.0,58.0,0,J. Baffo
25,71,74,2.2,5.0,1.0,3.0,2.0,196.0,82.0,21.0,21.0,69.0,65.0,24.0,44.0,25.0,21.0,69.0,60.0,51.0,55.0,31.0,68.0,31.0,34.0,72.0,87.0,78.0,18.0,75.0,69.0,21.0,33.0,34.0,70.0,73.73469387755102,73.0,70.0,8.0,10.0,15.0,7.0,6.0,3.5,73.0,0,J. Elliott
20,66,77,1.8,500.0,1.0,3.0,2.0,184.0,76.0,20.0,20.0,68.0,58.0,28.0,52.0,29.0,28.0,51.0,50.0,58.0,64.0,49.0,63.0,55.0,38.0,76.0,68.0,70.0,22.0,60.0,64.0,26.0,32.0,36.0,62.0,73.73469387755102,72.0,68.0,10.0,8.0,13.0,12.0,7.0,4.2,62.0,0,J. Quinteros
22,63,72,1.0,2.0,1.0,3.0,2.0,193.0,93.0,39.0,27.0,63.0,59.0,33.0,33.0,31.0,32.0,55.0,43.0,52.0,55.0,52.0,48.0,50.0,62.0,71.0,56.0,90.0,34.0,78.0,58.0,35.0,33.0,39.0,43.0,73.73469387755102,60.0,57.0,7.0,7.0,5.0,6.0,9.0,1.7,58.0,0,A. Gürleyen
22,68,74,1.8,11.0,1.0,3.0,2.0,193.0,85.0,28.0,21.0,69.0,62.0,28.0,53.0,37.0,19.0,56.0,57.0,52.0,55.0,37.0,65.0,40.0,29.0,36.0,78.0,86.0,25.0,71.0,68.0,33.0,45.0,30.0,63.0,73.73469387755102,69.0,68.0,13.0,11.0,8.0,6.0,13.0,3.8,68.0,0,R. Atkinson
22,63,72,1.0,2.0,1.0,3.0,2.0,191.0,84.0,35.0,37.0,62.0,55.0,35.0,46.0,38.0,29.0,52.0,53.0,49.0,50.0,38.0,57.0,46.0,47.0,63.0,71.0,81.0,22.0,65.0,61.0,26.0,34.0,40.0,50.0,73.73469387755102,64.0,62.0,11.0,11.0,15.0,10.0,8.0,2.0,63.0,0,W. O'Hora
24,66,69,1.0,3.0,1.0,2.0,2.0,197.0,92.0,32.0,26.0,65.0,58.0,37.0,36.0,32.0,36.0,55.0,56.0,45.0,50.0,49.0,61.0,34.0,41.0,52.0,79.0,90.0,24.0,65.0,65.0,33.0,31.0,46.0,63.0,73.73469387755102,64.0,63.0,6.0,6.0,11.0,13.0,8.0,1.8,67.0,0,E. Moore
22,65,72,1.3,1.0,1.0,2.0,2.0,196.0,73.0,44.0,35.0,65.0,57.0,25.0,45.0,34.0,24.0,56.0,52.0,41.0,48.0,33.0,55.0,40.0,52.0,64.0,63.0,81.0,27.0,69.0,63.0,31.0,42.0,39.0,56.0,73.73469387755102,65.0,63.0,12.0,9.0,15.0,14.0,7.0,2.5,65.0,0,R. Sykes
27,66,68,900.0,3.0,1.0,3.0,2.0,182.0,76.0,29.0,25.0,68.0,58.0,26.0,47.0,29.0,23.0,45.0,49.0,56.0,60.0,51.0,61.0,58.0,38.0,77.0,75.0,74.0,22.0,63.0,64.0,25.0,27.0,40.0,60.0,73.73469387755102,69.0,66.0,11.0,11.0,13.0,6.0,6.0,1.6,63.0,0,P. Lemonnier
19,63,75,1.1,1.0,1.0,3.0,2.0,182.0,65.0,34.0,22.0,59.0,55.0,29.0,43.0,32.0,26.0,40.0,52.0,66.0,68.0,51.0,59.0,65.0,34.0,82.0,61.0,73.0,20.0,64.0,61.0,35.0,39.0,30.0,53.0,73.73469387755102,64.0,62.0,7.0,15.0,5.0,8.0,12.0,2.1,62.0,0,J. Hill
25,56,63,250.0,3.0,1.0,3.0,2.0,185.0,72.0,56.0,25.0,50.0,53.0,20.0,61.0,29.0,31.0,56.0,51.0,54.0,64.0,49.0,55.0,73.0,34.0,50.0,69.0,56.0,35.0,55.0,53.0,51.0,39.0,39.0,45.0,73.73469387755102,63.0,60.0,6.0,10.0,14.0,7.0,13.0,438.0,54.0,0,Yang Fan
29,69,69,1.2,7.0,1.0,3.0,2.0,190.0,87.0,35.0,24.0,72.0,60.0,28.0,34.0,21.0,21.0,54.0,48.0,39.0,52.0,42.0,66.0,42.0,55.0,79.0,61.0,84.0,20.0,71.0,66.0,31.0,34.0,28.0,60.0,73.73469387755102,71.0,69.0,15.0,10.0,14.0,12.0,8.0,1.5,68.0,0,R. Thelander
23,65,74,1.5,2.0,1.0,3.0,2.0,186.0,76.0,45.0,16.0,73.0,62.0,18.0,25.0,16.0,38.0,51.0,63.0,49.0,52.0,38.0,55.0,66.0,51.0,73.0,70.0,71.0,25.0,64.0,60.0,25.0,41.0,42.0,52.0,73.73469387755102,67.0,64.0,9.0,9.0,8.0,15.0,10.0,2.6,62.0,0,Arambarri
24,61,65,425.0,2.0,1.0,3.0,2.0,195.0,90.0,27.0,26.0,62.0,53.0,30.0,44.0,26.0,27.0,50.0,48.0,65.0,67.0,62.0,53.0,63.0,33.0,71.0,68.0,85.0,25.0,66.0,58.0,27.0,31.0,35.0,49.0,73.73469387755102,60.0,55.0,12.0,12.0,14.0,9.0,13.0,776.0,56.0,0,21 K. Howkins
31,69,69,950.0,8.0,1.0,3.0,2.0,187.0,86.0,44.0,24.0,70.0,58.0,19.0,48.0,25.0,13.0,53.0,46.0,36.0,43.0,57.0,64.0,36.0,32.0,81.0,73.0,82.0,33.0,71.0,68.0,48.0,29.0,22.0,72.0,73.73469387755102,72.0,68.0,10.0,8.0,14.0,10.0,9.0,1.5,67.0,0,M. Sollbauer
21,58,72,475.0,1.0,1.0,3.0,2.0,188.0,82.0,47.0,21.0,56.0,54.0,25.0,52.0,29.0,25.0,48.0,56.0,61.0,64.0,59.0,50.0,58.0,40.0,69.0,61.0,71.0,24.0,57.0,56.0,32.0,40.0,38.0,52.0,73.73469387755102,58.0,56.0,13.0,15.0,14.0,15.0,12.0,122.88882636655948,57.0,0,C. Ndaba
28,68,69,875.0,2.0,1.0,3.0,2.0,188.0,84.0,40.0,19.0,71.0,56.0,21.0,36.0,38.0,40.0,44.0,50.0,36.0,44.0,50.0,65.0,64.0,45.0,82.0,60.0,80.0,24.0,75.0,66.0,22.0,32.0,32.0,57.0,73.73469387755102,65.0,65.0,9.0,7.0,8.0,9.0,11.0,1.4,65.0,0,20 Aníbal Capela
20,62,75,900.0,6.0,1.0,3.0,2.0,190.0,90.0,29.0,21.0,60.0,60.0,28.0,51.0,29.0,33.0,58.0,58.0,48.0,53.0,40.0,55.0,47.0,54.0,64.0,48.0,87.0,21.0,66.0,60.0,44.0,53.0,45.0,58.0,73.73469387755102,62.0,56.0,11.0,8.0,10.0,9.0,5.0,122.88882636655948,58.0,0,C. Özkacar
29,66,66,725.0,3.0,1.0,2.0,2.0,196.0,93.0,38.0,18.0,70.0,54.0,35.0,41.0,22.0,40.0,46.0,54.0,50.0,52.0,32.0,63.0,33.0,37.0,73.0,69.0,85.0,39.0,61.0,65.0,21.0,31.0,32.0,60.0,73.73469387755102,65.0,67.0,16.0,13.0,14.0,13.0,15.0,1.3,66.0,0,R. Tafazolli
34,68,68,400.0,6.0,1.0,2.0,2.0,184.0,86.0,34.0,25.0,67.0,57.0,28.0,37.0,27.0,29.0,32.0,57.0,34.0,30.0,39.0,64.0,48.0,42.0,78.0,64.0,75.0,25.0,80.0,63.0,36.0,32.0,67.0,67.0,73.73469387755102,70.0,68.0,11.0,11.0,8.0,9.0,10.0,600.0,72.0,0,L. Lollo
24,64,69,800.0,2.0,1.0,3.0,2.0,188.0,76.0,28.0,25.0,60.0,52.0,23.0,41.0,33.0,29.0,42.0,49.0,54.0,55.0,42.0,60.0,60.0,40.0,82.0,75.0,79.0,24.0,67.0,62.0,31.0,38.0,35.0,54.0,73.73469387755102,65.0,63.0,13.0,8.0,7.0,8.0,15.0,1.5,64.0,0,S. Lavelle
28,64,64,500.0,1.0,1.0,3.0,2.0,190.0,91.0,32.0,29.0,66.0,53.0,37.0,31.0,30.0,29.0,50.0,50.0,35.0,53.0,41.0,64.0,41.0,64.0,48.0,59.0,90.0,39.0,68.0,61.0,36.0,38.0,49.0,60.0,73.73469387755102,64.0,61.0,8.0,7.0,15.0,8.0,11.0,725.0,62.0,0,K. Kraus
28,71,71,1.6,17.0,1.0,2.0,2.0,193.0,90.0,27.0,24.0,74.0,54.0,24.0,42.0,23.0,24.0,48.0,48.0,50.0,64.0,37.0,66.0,38.0,49.0,55.0,60.0,90.0,32.0,71.0,71.0,22.0,32.0,30.0,56.0,73.73469387755102,74.0,70.0,15.0,9.0,11.0,15.0,10.0,2.6,69.0,0,M. Franke
29,68,68,1.0,7.0,1.0,2.0,2.0,191.0,87.0,28.0,30.0,71.0,46.0,31.0,32.0,35.0,36.0,40.0,45.0,47.0,39.0,35.0,67.0,39.0,45.0,72.0,66.0,83.0,30.0,76.0,65.0,31.0,32.0,44.0,60.0,73.73469387755102,71.0,67.0,10.0,13.0,14.0,9.0,7.0,1.7,71.0,0,Raphael Silva
28,67,69,1.0,5.0,1.0,3.0,2.0,183.0,78.0,32.0,23.0,73.0,59.0,23.0,35.0,22.0,22.0,38.0,51.0,49.0,53.0,59.0,67.0,65.0,34.0,72.0,64.0,72.0,16.0,49.0,68.0,20.0,35.0,51.0,59.0,73.73469387755102,73.0,70.0,13.0,14.0,11.0,15.0,11.0,2.0,68.0,0,S. Çiftpınar
23,69,78,2.9,3.0,1.0,3.0,2.0,196.0,91.0,21.0,19.0,72.0,54.0,22.0,37.0,26.0,22.0,44.0,48.0,65.0,75.0,61.0,62.0,52.0,29.0,70.0,71.0,84.0,20.0,69.0,69.0,26.0,32.0,33.0,50.0,73.73469387755102,70.0,68.0,9.0,5.0,9.0,5.0,8.0,4.9,70.0,0,D. Pines
25,61,64,375.0,3.0,1.0,3.0,2.0,181.0,78.0,30.0,18.0,64.0,63.0,21.0,57.0,37.0,31.0,60.0,59.0,59.0,50.0,51.0,48.0,51.0,48.0,82.0,64.0,76.0,24.0,58.0,55.0,26.0,32.0,34.0,56.0,73.73469387755102,64.0,63.0,9.0,6.0,13.0,12.0,9.0,684.0,53.0,0,D. Conroy
25,71,74,2.2,3.0,1.0,2.0,2.0,190.0,80.0,32.0,21.0,69.0,66.0,30.0,36.0,23.0,28.0,57.0,56.0,35.0,34.0,45.0,68.0,42.0,44.0,72.0,48.0,78.0,21.0,68.0,68.0,24.0,41.0,35.0,62.0,73.73469387755102,78.0,76.0,16.0,11.0,7.0,10.0,13.0,3.7,74.0,0,21 F. Vicari
34,65,65,230.0,3.0,1.0,2.0,2.0,191.0,86.0,41.0,19.0,66.0,58.0,43.0,38.0,26.0,38.0,53.0,54.0,34.0,43.0,38.0,59.0,52.0,57.0,71.0,60.0,85.0,21.0,67.0,62.0,17.0,42.0,45.0,57.0,73.73469387755102,63.0,63.0,11.0,10.0,7.0,14.0,6.0,311.0,62.0,0,I. Larie
34,62,62,130.0,2.0,1.0,3.0,2.0,182.0,73.0,26.0,26.0,63.0,51.0,31.0,41.0,38.0,25.0,47.0,45.0,42.0,47.0,60.0,54.0,61.0,41.0,84.0,68.0,75.0,26.0,70.0,59.0,32.0,32.0,34.0,55.0,73.73469387755102,63.0,62.0,12.0,11.0,12.0,11.0,15.0,228.0,61.0,0,N. Knight-Percival
27,65,65,650.0,3.0,1.0,3.0,2.0,187.0,80.0,27.0,30.0,65.0,60.0,23.0,45.0,22.0,25.0,50.0,56.0,50.0,52.0,58.0,63.0,63.0,40.0,80.0,53.0,78.0,21.0,67.0,62.0,26.0,30.0,34.0,50.0,73.73469387755102,66.0,64.0,11.0,12.0,11.0,9.0,8.0,1.1,64.0,0,A. Jackson
22,65,71,0.0,0.0,1.0,3.0,2.0,185.0,76.0,28.0,21.0,71.0,50.0,26.0,43.0,22.0,26.0,47.0,45.0,67.0,63.0,37.0,67.0,39.0,47.0,71.0,71.0,71.0,22.0,71.0,65.0,21.0,32.0,42.0,53.0,73.73469387755102,66.0,64.0,15.0,11.0,14.0,11.0,14.0,122.88882636655948,65.0,0,21 L. Haquín
32,69,69,900.0,4.0,1.0,2.0,2.0,196.0,88.0,28.0,30.0,73.0,56.0,21.0,37.0,21.0,26.0,63.0,53.0,39.0,46.0,32.0,63.0,31.0,37.0,81.0,58.0,92.0,23.0,85.0,73.0,39.0,35.0,39.0,52.0,73.73469387755102,63.0,61.0,13.0,14.0,14.0,6.0,7.0,1.3,66.0,0,21 K. Waston
30,69,69,1.1,4.0,1.0,3.0,2.0,193.0,88.0,30.0,26.0,73.0,52.0,29.0,45.0,32.0,29.0,51.0,33.0,54.0,59.0,35.0,67.0,34.0,41.0,65.0,49.0,88.0,24.0,76.0,70.0,29.0,34.0,42.0,65.0,73.73469387755102,70.0,65.0,7.0,9.0,8.0,14.0,13.0,1.7,71.0,0,A. Zhirov
29,62,62,325.0,2.0,1.0,2.0,2.0,191.0,82.0,41.0,20.0,61.0,54.0,26.0,49.0,19.0,25.0,57.0,51.0,53.0,49.0,48.0,60.0,47.0,45.0,67.0,76.0,80.0,32.0,64.0,61.0,23.0,44.0,34.0,58.0,73.73469387755102,62.0,60.0,11.0,13.0,6.0,16.0,7.0,569.0,62.0,0,R. McDonald
29,67,67,850.0,4.0,1.0,2.0,2.0,187.0,73.0,23.0,19.0,64.0,41.0,26.0,36.0,28.0,22.0,30.0,54.0,77.0,75.0,47.0,55.0,51.0,48.0,64.0,63.0,78.0,22.0,81.0,62.0,28.0,34.0,32.0,49.0,73.73469387755102,70.0,70.0,13.0,12.0,11.0,8.0,7.0,1.1,70.0,0,Kim Min Hyeok
26,70,73,1.8,600.0,1.0,3.0,2.0,189.0,79.0,40.0,20.0,68.0,58.0,12.0,54.0,29.0,27.0,58.0,58.0,41.0,48.0,51.0,68.0,51.0,57.0,71.0,51.0,78.0,21.0,73.0,72.0,20.0,38.0,21.0,66.0,73.73469387755102,72.0,71.0,5.0,3.0,5.0,5.0,3.0,4.1,72.0,0,S. Simič
27,64,67,675.0,1.0,1.0,3.0,2.0,185.0,77.0,34.0,25.0,65.0,57.0,27.0,44.0,38.0,27.0,43.0,46.0,54.0,65.0,42.0,63.0,57.0,36.0,68.0,53.0,71.0,22.0,61.0,65.0,30.0,37.0,40.0,57.0,73.73469387755102,66.0,64.0,13.0,11.0,11.0,13.0,9.0,894.0,62.0,0,M. Kreuzriegler
24,64,71,1.1,2.0,1.0,3.0,2.0,186.0,76.0,28.0,28.0,62.0,50.0,29.0,41.0,29.0,35.0,37.0,47.0,53.0,55.0,60.0,60.0,53.0,46.0,76.0,54.0,72.0,29.0,70.0,63.0,28.0,32.0,42.0,57.0,73.73469387755102,67.0,65.0,8.0,9.0,6.0,12.0,9.0,2.5,64.0,0,Lucas Cunha
35,64,64,150.0,1.0,1.0,3.0,2.0,191.0,89.0,56.0,17.0,66.0,51.0,23.0,53.0,26.0,41.0,62.0,56.0,34.0,32.0,32.0,59.0,32.0,59.0,51.0,53.0,80.0,33.0,76.0,63.0,26.0,42.0,43.0,53.0,73.73469387755102,65.0,64.0,6.0,15.0,16.0,13.0,10.0,263.0,64.0,0,21 K. Broadfoot
22,61,72,700.0,500.0,1.0,3.0,2.0,193.0,79.0,33.0,28.0,62.0,50.0,37.0,41.0,29.0,36.0,43.0,46.0,38.0,54.0,46.0,56.0,43.0,50.0,77.0,68.0,81.0,26.0,68.0,56.0,30.0,40.0,41.0,55.0,73.73469387755102,60.0,60.0,14.0,14.0,11.0,12.0,9.0,1.2,59.0,0,K. Sadiki
27,68,70,1.3,6.0,1.0,2.0,2.0,189.0,83.0,31.0,27.0,71.0,66.0,27.0,43.0,33.0,32.0,56.0,53.0,47.0,33.0,34.0,58.0,39.0,34.0,63.0,66.0,86.0,28.0,72.0,66.0,25.0,32.0,38.0,58.0,73.73469387755102,71.0,64.0,7.0,12.0,14.0,7.0,13.0,2.0,68.0,0,A. Radovanović
24,64,70,850.0,500.0,1.0,3.0,2.0,189.0,80.0,32.0,27.0,65.0,61.0,27.0,39.0,27.0,27.0,51.0,37.0,54.0,58.0,44.0,60.0,53.0,41.0,70.0,59.0,65.0,24.0,59.0,61.0,32.0,45.0,47.0,54.0,73.73469387755102,70.0,64.0,11.0,6.0,15.0,7.0,11.0,2.0,67.0,0,Z. Šarlija
23,63,70,900.0,600.0,1.0,3.0,2.0,183.0,80.0,26.0,16.0,58.0,60.0,31.0,27.0,24.0,22.0,50.0,45.0,63.0,69.0,60.0,61.0,64.0,34.0,81.0,74.0,73.0,27.0,67.0,57.0,27.0,29.0,33.0,62.0,73.73469387755102,64.0,60.0,13.0,12.0,6.0,10.0,9.0,1.3,64.0,0,K. Rowles
27,71,72,1.9,9.0,1.0,3.0,2.0,186.0,80.0,33.0,26.0,70.0,62.0,31.0,45.0,29.0,29.0,32.0,53.0,46.0,40.0,34.0,65.0,47.0,40.0,66.0,54.0,82.0,21.0,72.0,69.0,24.0,29.0,40.0,59.0,73.73469387755102,80.0,70.0,7.0,16.0,10.0,12.0,11.0,3.4,70.0,0,N. Freire
24,64,69,800.0,2.0,1.0,3.0,2.0,194.0,82.0,24.0,28.0,70.0,59.0,25.0,43.0,25.0,26.0,30.0,57.0,58.0,65.0,58.0,57.0,38.0,37.0,77.0,68.0,78.0,18.0,64.0,63.0,35.0,32.0,37.0,46.0,73.73469387755102,64.0,61.0,12.0,14.0,15.0,7.0,12.0,1.2,58.0,0,S. Nealis
29,71,72,1.7,8.0,1.0,2.0,2.0,188.0,84.0,33.0,23.0,82.0,55.0,31.0,44.0,31.0,28.0,57.0,44.0,32.0,48.0,32.0,67.0,34.0,40.0,57.0,31.0,87.0,28.0,76.0,71.0,33.0,44.0,41.0,55.0,73.73469387755102,73.0,67.0,10.0,7.0,12.0,15.0,9.0,2.7,73.0,0,Y. Cabral
20,67,76,2.1,4.0,1.0,2.0,2.0,192.0,84.0,31.0,29.0,69.0,47.0,26.0,29.0,35.0,35.0,27.0,48.0,61.0,63.0,39.0,60.0,42.0,40.0,72.0,64.0,80.0,26.0,65.0,72.0,31.0,28.0,42.0,47.0,73.73469387755102,66.0,67.0,8.0,13.0,8.0,15.0,8.0,4.8,68.0,0,J. Porozo
25,62,65,475.0,2.0,1.0,3.0,2.0,182.0,72.0,28.0,29.0,62.0,50.0,28.0,31.0,29.0,24.0,43.0,44.0,52.0,60.0,51.0,59.0,65.0,45.0,86.0,81.0,70.0,19.0,67.0,62.0,39.0,26.0,32.0,57.0,73.73469387755102,63.0,60.0,8.0,10.0,7.0,6.0,15.0,867.0,63.0,0,N. Smith
33,67,67,475.0,3.0,1.0,4.0,2.0,193.0,88.0,42.0,19.0,68.0,67.0,18.0,22.0,29.0,44.0,54.0,52.0,55.0,54.0,34.0,61.0,33.0,44.0,41.0,63.0,82.0,19.0,52.0,69.0,24.0,49.0,53.0,70.0,73.73469387755102,72.0,66.0,12.0,13.0,15.0,12.0,7.0,594.0,68.0,0,M. Spiranovic
18,63,77,1.0,500.0,1.0,2.0,2.0,189.0,72.0,30.0,20.0,63.0,53.0,35.0,50.0,36.0,35.0,35.0,40.0,59.0,55.0,54.0,55.0,52.0,54.0,67.0,56.0,65.0,24.0,68.0,69.0,20.0,29.0,42.0,43.0,73.73469387755102,68.0,67.0,8.0,9.0,10.0,10.0,14.0,2.2,61.0,0,21 C. Okoli
36,63,63,90.0,2.0,1.0,3.0,2.0,183.0,83.0,41.0,33.0,64.0,54.0,52.0,33.0,17.0,27.0,48.0,52.0,33.0,33.0,47.0,60.0,58.0,48.0,69.0,64.0,75.0,25.0,70.0,61.0,25.0,47.0,38.0,52.0,73.73469387755102,63.0,61.0,6.0,9.0,14.0,11.0,11.0,158.0,63.0,0,21 A. Butler
28,61,61,275.0,1.0,1.0,2.0,2.0,188.0,78.0,40.0,33.0,62.0,56.0,23.0,27.0,16.0,22.0,43.0,38.0,55.0,56.0,66.0,58.0,71.0,55.0,61.0,58.0,82.0,26.0,64.0,60.0,25.0,50.0,25.0,56.0,73.73469387755102,60.0,59.0,11.0,15.0,13.0,13.0,9.0,481.0,60.0,0,21 N. Cameron
23,59,69,475.0,2.0,1.0,3.0,2.0,179.0,73.0,27.0,21.0,51.0,63.0,34.0,43.0,34.0,26.0,58.0,58.0,64.0,61.0,34.0,54.0,65.0,39.0,67.0,64.0,55.0,29.0,47.0,60.0,30.0,31.0,46.0,47.0,73.73469387755102,71.0,67.0,11.0,12.0,14.0,15.0,7.0,903.0,54.0,0,R. Galindo
32,68,68,775.0,3.0,1.0,3.0,2.0,191.0,90.0,38.0,22.0,67.0,57.0,15.0,34.0,25.0,23.0,58.0,59.0,54.0,67.0,36.0,67.0,36.0,31.0,70.0,62.0,90.0,28.0,64.0,67.0,31.0,43.0,20.0,58.0,73.73469387755102,68.0,66.0,9.0,6.0,13.0,12.0,7.0,969.0,66.0,0,E. Hovland
31,63,63,325.0,3.0,1.0,3.0,2.0,190.0,76.0,20.0,29.0,68.0,53.0,15.0,34.0,23.0,45.0,48.0,49.0,55.0,46.0,51.0,56.0,50.0,67.0,67.0,69.0,75.0,45.0,62.0,61.0,19.0,24.0,46.0,59.0,73.73469387755102,64.0,63.0,8.0,7.0,15.0,7.0,6.0,569.0,64.0,0,A. Martin
33,68,68,0.0,0.0,1.0,2.0,2.0,193.0,92.0,27.0,36.0,70.0,57.0,25.0,39.0,43.0,28.0,58.0,45.0,34.0,33.0,36.0,63.0,37.0,51.0,68.0,66.0,88.0,24.0,80.0,70.0,29.0,32.0,20.0,61.0,73.73469387755102,68.0,65.0,8.0,13.0,16.0,13.0,8.0,122.88882636655948,61.0,0,P. Arajuuri
21,66,75,1.8,4.0,1.0,3.0,2.0,188.0,77.0,24.0,21.0,66.0,56.0,24.0,36.0,28.0,25.0,48.0,56.0,51.0,62.0,40.0,63.0,59.0,36.0,67.0,67.0,72.0,30.0,70.0,66.0,26.0,31.0,34.0,58.0,73.73469387755102,66.0,65.0,11.0,15.0,7.0,8.0,13.0,3.1,67.0,0,N. Geyrhofer
31,63,63,325.0,1.0,1.0,3.0,2.0,185.0,84.0,45.0,27.0,52.0,64.0,26.0,26.0,33.0,34.0,58.0,54.0,34.0,37.0,30.0,52.0,33.0,42.0,76.0,75.0,89.0,33.0,60.0,61.0,31.0,57.0,48.0,50.0,73.73469387755102,65.0,59.0,11.0,8.0,7.0,11.0,10.0,569.0,61.0,0,Y. Bocognano
18,60,72,525.0,550.0,1.0,2.0,2.0,185.0,75.0,35.0,25.0,60.0,55.0,28.0,38.0,38.0,26.0,47.0,50.0,56.0,65.0,59.0,58.0,68.0,45.0,74.0,54.0,69.0,25.0,60.0,61.0,28.0,28.0,26.0,49.0,73.73469387755102,61.0,58.0,11.0,6.0,11.0,13.0,14.0,761.0,57.0,0,A. Nagalo
33,61,61,160.0,1.0,1.0,2.0,2.0,190.0,89.0,46.0,21.0,57.0,64.0,26.0,47.0,36.0,26.0,53.0,59.0,32.0,33.0,31.0,61.0,54.0,58.0,55.0,34.0,78.0,48.0,62.0,60.0,37.0,54.0,29.0,62.0,73.73469387755102,61.0,59.0,11.0,15.0,16.0,8.0,15.0,232.0,61.0,0,21 N. Feldhahn
27,62,64,425.0,2.0,1.0,2.0,2.0,190.0,85.0,29.0,19.0,63.0,50.0,25.0,41.0,35.0,29.0,42.0,48.0,63.0,67.0,46.0,58.0,44.0,34.0,74.0,61.0,80.0,22.0,62.0,59.0,38.0,39.0,37.0,54.0,73.73469387755102,61.0,60.0,10.0,16.0,13.0,9.0,11.0,776.0,61.0,0,L. John
25,64,68,725.0,2.0,1.0,3.0,2.0,191.0,78.0,32.0,22.0,64.0,55.0,29.0,40.0,31.0,36.0,49.0,45.0,53.0,61.0,36.0,59.0,51.0,44.0,67.0,53.0,81.0,24.0,66.0,62.0,21.0,32.0,44.0,51.0,73.73469387755102,65.0,63.0,6.0,15.0,13.0,12.0,11.0,1.3,64.0,0,L. Jones
33,66,66,400.0,650.0,1.0,3.0,2.0,187.0,90.0,48.0,31.0,67.0,54.0,29.0,35.0,24.0,26.0,55.0,38.0,38.0,33.0,32.0,50.0,43.0,39.0,71.0,74.0,87.0,32.0,92.0,61.0,17.0,44.0,33.0,54.0,73.73469387755102,66.0,61.0,16.0,12.0,16.0,9.0,6.0,540.0,67.0,0,P. Hartley
